Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbQ
2017,75168.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.821,3.257,1.217,5.242,3.801,1.394,0.0,0.79739357285,0.382663479552,0.441160595115,0.145714918845,-0.0433202393588,0.0285299397289,-0.524039843919,0.382592463931,0.409190210579,0.638955215403,0.0499088703895,0.0334942250667,0.295989715004,-0.366078126373,-0.459477066062,0.750135121054,0.0585931464817,75168.0,75168.0,0.524152129958,0.338635349379,0.781402997698,0.730357416776,0.591126567869,0.34226805945,0.430231465706,0.731155486583,0.529445502725,5.5410061227e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.181,0.149,0.091,0.0,0.0,0.0,0.181,0.149,0.091,0.189,0.161,0.097,0.0,0.0,0.0,0.189,0.161,0.097,75168.0,0.01,0.001,0.0,1.86628725691e-10,1.86825882151e-10,1.93253172528e-10,1.21903718862e-29,0.0,0.81477,0.0,3.70364859694e-29,0.0,4.67761827556,0.0,0.438687517841,0.0,6.05901023933,9.427e-22,0.0,0.0100479268724,8.025e-25,0.0,8.025e-25,3.5261602464e-06,2.27812201603e-06,5.25677952911e-06,5.05342701597e-06,4.09007274974e-06,2.36819209144e-06,3.26047636843e-06,5.5410061227e-06,4.01236238538e-06,0.959841479421,0.944015812561
2018,110093.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.753,3.461,1.108,5.086,3.882,1.292,0.0,0.81921970031,0.452506836875,0.322760513485,0.138566879768,0.0272307908654,0.0765439582815,-0.398204389329,0.419255135234,0.235252648061,0.29583011562,0.718985502373,0.0603382504013,0.401014544539,-0.527352969077,-0.426430982319,0.23319765522,0.566763572868,110093.0,110093.0,0.522284578555,0.346982606793,0.778987733913,0.226706849439,0.877556875868,0.422490158506,0.778558990235,0.214223236318,0.589876515676,3.38823743795e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.18,0.153,0.087,0.0,0.0,0.0,0.18,0.153,0.087,0.186,0.162,0.094,0.0,0.0,0.0,0.186,0.162,0.094,110093.0,0.01,0.001,0.0,3.38515096689e-11,3.50078599766e-11,6.14406297283e-11,5.20753255392e-31,0.0,0.80282,0.0,9.29175521002e-31,0.0,1.54921497332,0.0,6.10829711401,0.0,4.40547370018,3.421e-23,0.0,0.0100479268724,2.922e-26,0.0,2.922e-26,1.53347814398e-06,1.01877456411e-06,2.28718348853e-06,8.75312650189e-07,3.38823743795e-06,1.6312298514e-06,2.56650684072e-06,7.06183357135e-07,1.9445181825e-06,0.959854504407,0.944856364713
2019,121754.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.719,3.42,1.217,5.079,3.862,1.36,0.0,0.814098330975,0.170651648235,0.532856916906,-0.114734397059,0.104983078142,-0.0720527674035,-0.460990668055,0.123798151801,0.548921300275,0.0823385489567,0.677403712528,-0.0754173329173,0.337419821699,-0.234287662666,-0.561613956288,0.0861834178252,0.709035657451,121754.0,121754.0,0.52337965256,0.353178052812,0.775460509825,0.486693772724,0.863765939656,0.130528054772,0.142248562103,0.634933853209,0.759357852813,2.83498576176e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.179,0.152,0.091,0.0,0.0,0.0,0.179,0.152,0.091,0.186,0.162,0.096,0.0,0.0,0.0,0.186,0.162,0.096,121754.0,0.01,0.001,0.0,3.12267380619e-17,8.95535284429e-12,5.00858949767e-11,1.61348203034e-32,0.0,0.79685,0.0,8.76050671941e-34,0.0,0.602780434603,0.0,3.07299442792,0.0,6.01109722281,2.564e-25,0.0,0.0100479268724,2.234e-28,0.0,2.234e-28,4.52162889198e-07,3.05120781787e-07,6.69942866266e-07,7.54716546554e-07,1.33944275342e-06,2.02409992169e-07,5.31070623289e-07,2.37046134024e-06,2.83498576176e-06,0.959812737171,0.944442776582
2020,47191.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.501,3.801,1.394,4.929,4.243,1.571,0.0,0.801528195411,0.0510873584473,0.577411741113,-0.134865680115,-0.0578754120587,-0.0288792904707,-0.291719914104,0.0307407967218,0.584426109937,0.56401581576,0.503440923357,-0.0243665653394,0.520599943097,-0.0675000478171,-0.562965924384,0.475881782521,0.424772421813,47191.0,47191.0,0.524851281487,0.35930259879,0.771642906288,0.413082234058,0.8593322718,0.301514700385,0.132530524045,0.784767980297,0.605454273498,2.88450500604e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.175,0.161,0.097,0.0,0.0,0.0,0.175,0.161,0.097,0.183,0.17,0.103,0.0,0.0,0.0,0.183,0.17,0.103,47191.0,0.01,0.001,0.0,1.58433739048e-14,8.70447750218e-12,4.8991228668e-11,4.67738545861e-32,0.0,0.75865,0.0,9.76279076456e-32,0.0,1.91452672466,0.0,6.04515281006,0.0,6.1102598698,2.674e-24,0.0,0.0100479268724,2.348e-27,0.0,2.348e-27,8.14870065609e-07,5.5784360747e-07,1.1980321433e-06,3.35535227677e-07,6.98011741237e-07,2.44912018239e-07,4.87131189931e-07,2.88450500604e-06,2.22541684508e-06,0.962812082788,0.948738095843
2021,22794.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.623,3.692,1.312,5.072,4.079,1.516,0.0,0.80441031287,0.0592707369493,0.572415776797,0.131371941245,0.0670270081134,0.045866717875,-0.507922182011,0.0922963000953,0.572773290111,0.282564489753,0.568753691389,0.0547616659589,0.299727392313,-0.0202605881969,-0.576045847052,0.337362316656,0.679052286794,22794.0,22794.0,0.524584460271,0.366174953282,0.768587696773,0.186435855868,0.378172089837,0.906767634025,0.256560494267,0.758802482474,0.598661427998,2.3857063433e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.177,0.158,0.094,0.0,0.0,0.0,0.177,0.158,0.094,0.186,0.167,0.102,0.0,0.0,0.0,0.186,0.167,0.102,22794.0,0.01,0.001,0.0,1.67919128082e-17,8.57718750867e-12,4.83837190575e-11,1.14907323503e-32,0.0,0.78013,0.0,1.53813305403e-33,0.0,0.675976746549,0.0,3.05541540787,0.0,3.78415489368,3.632e-25,0.0,0.0100479268724,3.21e-28,0.0,3.21e-28,4.94511860501e-07,3.45183418745e-07,7.24527241416e-07,4.24652755791e-07,8.61378404732e-07,2.06538261033e-06,8.06636789875e-07,2.3857063433e-06,1.88221625423e-06,0.962795701437,0.948606244673
2022,59213.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.528,3.801,1.53,4.963,4.195,1.693,0.0,0.828300063956,0.245471891114,0.478163999134,0.132441667157,-0.0864924820814,0.0961979278711,-0.380111944687,0.317076188983,0.480960096219,0.428651784378,0.575029209826,0.091026136212,0.389735955175,-0.227402940309,-0.572302996296,0.405606613114,0.544114497453,59213.0,59213.0,0.525330179214,0.373492718646,0.764546526985,0.157355605241,0.727787360289,0.667506383268,0.15887669085,0.759437027393,0.630883189291,2.07892244442e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.175,0.161,0.102,0.0,0.0,0.0,0.175,0.161,0.102,0.184,0.169,0.107,0.0,0.0,0.0,0.184,0.169,0.107,59213.0,0.01,0.001,0.0,1.33864053326e-18,9.00803067725e-12,4.82145763061e-11,5.53638052675e-32,0.0,0.76342,0.0,2.28942269258e-32,0.0,4.64506470197,0.0,3.25543097228,0.0,2.37897250574,2.393e-24,0.0,0.0100479268724,2.242e-27,0.0,2.242e-27,7.93367750775e-07,5.64058738386e-07,1.15463870624e-06,3.79608879091e-07,1.7557337321e-06,1.61031028765e-06,4.34917322424e-07,2.07892244442e-06,1.72701247729e-06,0.965133211835,0.951076628859
2025,35739.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.576,4.107,1.639,5.018,4.569,1.843,0.0,0.806386877758,0.557375350898,0.120942845625,0.150860634577,0.0410708974701,0.0614388899167,-0.447578035293,0.47015404309,0.0575509357645,0.442312087504,0.613108675469,0.0516554727314,0.378115168495,-0.647098789546,-0.177796986561,0.371879114447,0.515478364111,35739.0,35739.0,0.525342190204,0.393957848474,0.754196789185,0.566025552979,0.745454460321,0.352012387512,0.0992651528562,0.726037736191,0.680452522264,2.69461849868e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.176,0.167,0.106,0.0,0.0,0.0,0.176,0.167,0.106,0.185,0.176,0.112,0.0,0.0,0.0,0.185,0.176,0.112,35739.0,0.01,0.001,0.0,2.07365647799e-13,8.90552332118e-12,4.90032011057e-11,1.52626701618e-32,0.0,0.77177,0.0,2.53426970516e-34,0.0,5.77081895263,0.0,3.16770371232,0.0,2.87546677143,1.448e-25,0.0,0.0100479268724,1.331e-28,0.0,1.331e-28,3.93435607925e-07,2.95040163348e-07,5.64827797541e-07,8.9588694455e-07,1.17988121781e-06,5.5715382571e-07,3.68412967849e-07,2.69461849868e-06,2.52543340734e-06,0.971484194911,0.959279690786
2026,145094.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.433,4.025,1.815,5.004,4.447,2.013,0.0,0.810347871556,0.525032320989,0.210770131424,-0.147026391851,0.040454675628,-0.0984569834265,-0.361021168196,0.425980342289,0.245078062168,0.0974306463179,0.780355495345,-0.0749407556682,0.444623603436,-0.632021579059,-0.197340387776,0.0741595568562,0.593969350632,145094.0,145094.0,0.521581860061,0.400064315431,0.753592002859,0.577090654307,0.440594167674,0.687635918291,0.110791289258,0.813912002062,0.570326698589,2.9988909472e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.174,0.165,0.111,0.0,0.0,0.0,0.174,0.165,0.111,0.184,0.174,0.117,0.0,0.0,0.0,0.184,0.174,0.117,145094.0,0.01,0.001,0.0,8.5783233211e-17,8.8413197726e-12,4.83397699583e-11,6.28929755321e-32,0.0,0.74671,0.0,1.08541867961e-31,0.0,2.18413759683,0.0,6.01284336819,0.0,3.16968760487,2.13e-24,0.0,0.0100479268724,2.021e-27,0.0,2.021e-27,7.65115519891e-07,5.86859782001e-07,1.10545435186e-06,4.97413274917e-07,3.7976249696e-07,5.92695846857e-07,4.08214885078e-07,2.9988909472e-06,2.10139126713e-06,0.969531145926,0.956856800755
2050,55928.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.222,2.774,0.728,5.704,3.155,0.809,0.0,0.787144095032,0.166099479659,0.57240346206,0.138488803523,-0.0773967985976,0.0730842097486,-0.500672254537,0.219163710875,0.556699371054,0.493139704225,0.37795806916,0.0902586216681,0.340945078704,-0.0823944679066,-0.529178107295,0.609024988383,0.46677626382,55928.0,55928.0,0.529347301123,0.264000427006,0.806284818991,0.368445823173,0.299863907992,0.879959835487,0.172754429761,0.713557160171,0.678963980022,2.50458961828e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.188,0.137,0.07,0.0,0.0,0.0,0.188,0.137,0.07,0.197,0.146,0.074,0.0,0.0,0.0,0.197,0.146,0.074,55928.0,0.01,0.001,0.0,9.27115059059e-16,8.98791187915e-12,4.97290426871e-11,1.62234497356e-32,0.0,0.88531,0.0,1.75863745618e-32,0.0,0.744061449135,0.0,6.09264392479,0.0,5.8508202233,8.855e-25,0.0,0.0100479268724,8.962e-28,0.0,8.962e-28,6.23309063533e-07,3.10861807702e-07,9.4940435967e-07,6.4083050879e-07,5.21547344658e-07,1.5304966799e-06,6.06369013502e-07,2.50458961828e-06,2.38316736271e-06,0.957885655054,0.941801445562
2052,130248.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.208,2.951,0.714,5.65,3.243,0.823,0.0,0.823483986779,0.520196590739,0.173820243002,-0.0675166494539,0.128443200176,-0.0844716989773,-0.385975929861,0.442734207133,0.207255499351,0.4473860279,0.6362109992,-0.066422180898,0.401683122676,-0.656071915563,-0.172578247582,0.351790671149,0.500268404563,130248.0,130248.0,0.530422410896,0.28302146612,0.799093809096,0.333640570512,0.887960332997,0.316560289253,0.165524267748,0.725830206371,0.667661761902,2.57836078451e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.188,0.142,0.07,0.0,0.0,0.0,0.188,0.142,0.07,0.196,0.148,0.075,0.0,0.0,0.0,0.196,0.148,0.075,130248.0,0.01,0.001,0.0,1.58192844709e-17,8.90379561442e-12,4.98560778732e-11,1.69994883172e-32,0.0,0.88292,0.0,4.7404177857e-34,0.0,2.4201505405,0.0,3.05119544041,0.0,3.5509661333,4.841e-25,0.0,0.0100479268724,4.901e-28,0.0,4.901e-28,5.370821993e-07,2.86574979394e-07,8.09126936607e-07,5.93535007771e-07,1.57965064721e-06,5.63149779578e-07,5.87990520508e-07,2.57836078451e-06,2.37172948865e-06,0.959698054895,0.944251724499
2053,100009.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.963,3.345,0.863,5.432,3.672,0.952,0.0,0.806108691174,0.23321033606,0.522229065755,0.144874455975,-0.0457155559397,0.0820219500073,-0.443251942639,0.288318919333,0.502914641701,0.369116527872,0.569650917521,0.0868150766164,0.373432772463,-0.179074081442,-0.552060938039,0.390686635038,0.60293967706,100009.0,100009.0,0.528152517153,0.291334849372,0.797608252318,0.169077789815,0.736022137956,0.655502946927,0.154706583264,0.629983288662,0.76104331618,2.3326177737e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.184,0.151,0.077,0.0,0.0,0.0,0.184,0.151,0.077,0.192,0.158,0.08,0.0,0.0,0.0,0.192,0.158,0.08,100009.0,0.01,0.001,0.0,1.20911110283e-16,8.77522076484e-12,5.06453426487e-11,4.76880319419e-32,0.0,0.83986,0.0,8.4209074876e-34,0.0,1.755668843,0.0,6.12329637349,0.0,5.19396669149,2.435e-24,0.0,0.0100479268724,2.382e-27,0.0,2.382e-27,8.00732505304e-07,4.41693026624e-07,1.20925458724e-06,5.35845102101e-07,2.3326177737e-06,2.07743455783e-06,2.76407125223e-07,1.12556211949e-06,1.35972103292e-06,0.960264726907,0.945784392526
2054,24568.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.222,3.223,0.789,5.623,3.597,0.938,0.0,0.815870771387,0.120059249499,0.548097148735,0.0292639102128,-0.136652113461,0.0727730979992,-0.375528324335,0.180771465887,0.591365970871,0.552812223138,0.407049340247,0.0756418049437,0.426984491019,-0.0663977911392,-0.546236753713,0.574604015808,0.423095177256,24568.0,24568.0,0.530945291122,0.299957974369,0.792541678051,0.165815953141,0.660864404976,0.731958542487,0.242705720512,0.875703939048,0.417416511851,2.36596520711e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.188,0.148,0.073,0.0,0.0,0.0,0.188,0.148,0.073,0.196,0.156,0.08,0.0,0.0,0.0,0.196,0.156,0.08,24568.0,0.01,0.001,0.0,1.02215416196e-18,8.44562024467e-12,4.97921266038e-11,2.56778524814e-32,0.0,0.88531,0.0,6.56490245282e-32,0.0,2.31187344855,0.0,2.92700675164,0.0,5.10171636369,1.18e-24,0.0,0.0100479268724,1.165e-27,0.0,1.165e-27,6.71603825109e-07,3.7942312763e-07,1.00250257689e-06,5.35979503134e-07,2.13616222509e-06,2.36596520711e-06,4.36473925922e-07,1.57483694828e-06,7.50668024171e-07,0.964006683869,0.950193482944
2055,127094.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.398,3.175,1.047,5.963,3.563,1.271,0.0,0.789920010598,0.588111168471,0.0890890461266,0.143842534137,-0.0390396927596,0.0381642120405,-0.508746070309,0.522982045744,0.0501570312817,0.664668006798,0.148025071007,0.0401846125127,0.337835022814,-0.596270429881,-0.120929822097,0.699855306182,0.155861468181,127094.0,127094.0,0.530367860135,0.308704668692,0.789564031896,0.223832772534,0.277086371155,0.934409991845,0.202040541586,0.72798042069,0.655151987441,2.73307384624e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.192,0.147,0.084,0.0,0.0,0.0,0.192,0.147,0.084,0.201,0.156,0.093,0.0,0.0,0.0,0.201,0.156,0.093,127094.0,0.01,0.001,0.0,1.02020042478e-18,8.7527978368e-12,5.09776549317e-11,2.72829997339e-32,0.0,0.91644,0.0,1.46856407828e-32,0.0,4.20882014803,0.0,0.109087549667,0.0,3.41728168624,1.399e-24,0.0,0.0100479268724,1.218e-27,0.0,1.218e-27,7.00176753197e-07,4.07543233419e-07,1.04236025945e-06,2.6360510176e-07,3.26321209524e-07,1.10044314868e-06,7.58525510296e-07,2.73307384624e-06,2.4596523633e-06,0.96940599414,0.956342277897
2056,64659.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.113,3.162,0.999,5.623,3.583,1.149,0.0,0.839516989596,0.4139948795,0.320352730718,-0.138185109632,-0.0458090310356,0.0224354028136,-0.26322679659,0.499799152579,0.36906042679,0.735679208815,0.0545858629515,0.0200493135107,0.474360153749,-0.453381280892,-0.3666374098,0.657436963506,0.0487804515327,64659.0,64659.0,0.528084642328,0.317263671643,0.787699418047,0.117263765038,0.766348273605,0.631632435006,0.0795053201219,0.804886151769,0.588079235106,2.07400100367e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.186,0.147,0.082,0.0,0.0,0.0,0.186,0.147,0.082,0.196,0.156,0.088,0.0,0.0,0.0,0.196,0.156,0.088,64659.0,0.01,0.001,0.0,7.14923314027e-16,9.03176027739e-12,4.9510459856e-11,4.03665482757e-32,0.0,0.86617,0.0,5.28902442632e-32,0.0,4.61685971435,0.0,0.219901877803,0.0,0.824213960664,3.159e-24,0.0,0.0100479268724,2.78e-27,0.0,2.78e-27,8.5465796142e-07,5.13462996469e-07,1.27482135415e-06,2.99618606419e-07,1.95808314439e-06,1.61387304837e-06,2.0486638187e-07,2.07400100367e-06,1.51534092265e-06,0.962879259114,0.948127214184
2057,124180.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.025,3.196,0.87,5.568,3.617,0.999,0.0,0.817521053634,0.466914066408,0.307126671293,-0.108223338161,-0.0872439012917,-0.0512306730523,-0.323386781769,0.493442465785,0.366495966611,0.162631990442,0.69895814082,-0.0487164788143,0.471256235049,-0.482528571174,-0.277535366737,0.154650670094,0.664656102109,124180.0,124180.0,0.528025285696,0.322025732562,0.785804508281,0.0563983123137,0.846105146551,0.530023878092,0.113729157026,0.736010913932,0.667348195034,2.3687052257e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.185,0.147,0.077,0.0,0.0,0.0,0.185,0.147,0.077,0.195,0.157,0.082,0.0,0.0,0.0,0.195,0.157,0.082,124180.0,0.01,0.001,0.0,1.11514951842e-15,8.50762516557e-12,4.99406740628e-11,5.52814400463e-32,0.0,0.85062,0.0,1.01054307743e-31,0.0,1.25330915438,0.0,5.98840391723,0.0,0.517588200223,3.374e-24,0.0,0.0100479268724,2.884e-27,0.0,2.884e-27,8.68828447365e-07,5.29870680085e-07,1.29298601669e-06,1.0136072435e-07,1.52064533516e-06,9.5257467825e-07,3.66014747149e-07,2.3687052257e-06,2.14772787606e-06,0.959895910377,0.94481131133
2058,60749.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.97,3.488,1.156,5.358,3.869,1.346,0.0,0.805177802236,0.438621080849,0.369231893123,-0.136871127945,-0.0650719421709,-0.0841125561979,-0.332341756951,0.387226448034,0.404257853166,0.0178300301182,0.754179945769,-0.0712123878016,0.478635077159,-0.48869043624,-0.345097493704,0.0150954753569,0.638512930744,60749.0,60749.0,0.52894272422,0.333705252012,0.780295071928,0.187201758178,0.730145022704,0.657148192994,0.42419270299,0.806167387725,0.412498113571,2.48475431099e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.184,0.154,0.089,0.0,0.0,0.0,0.184,0.154,0.089,0.191,0.162,0.096,0.0,0.0,0.0,0.191,0.162,0.096,60749.0,0.01,0.001,0.0,2.91086403056e-14,8.70167273842e-12,4.82260092496e-11,1.04371824733e-32,0.0,0.84106,0.0,5.80207038648e-32,0.0,5.75594455552,0.0,0.121176619774,0.0,1.80109394085,2.238e-25,0.0,0.0100479268724,1.944e-28,0.0,1.944e-28,4.41726305603e-07,2.78681190575e-07,6.51633614795e-07,6.37065735154e-07,2.48475431099e-06,2.23633902133e-06,6.90405858325e-07,1.31209868381e-06,6.71372025379e-07,0.965518202728,0.951835475154
2059,1875.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.127,3.338,1.231,5.507,3.767,1.38,0.0,0.822623468325,0.522952156248,0.162995401778,-0.149290767704,0.0309263207397,-0.0591468558231,-0.251431315403,0.519020364402,0.203023078242,0.720819360687,0.321096377085,-0.04460094304,0.504564493719,-0.603878448521,-0.157110953548,0.543549150682,0.24212954392,1875.0,1875.0,0.529822061412,0.339910201755,0.777013280442,0.322253593287,0.835119015012,0.445790143878,0.747510420958,0.449998963413,0.488599123502,3.49760837023e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.187,0.151,0.091,0.0,0.0,0.0,0.187,0.151,0.091,0.194,0.16,0.097,0.0,0.0,0.0,0.194,0.16,0.097,1875.0,0.01,0.001,0.0,5.38399676308e-11,5.45861298216e-11,7.25126409924e-11,1.35021272054e-30,0.0,0.86856,0.0,2.35402663055e-30,0.0,1.85225233681,0.0,6.03963946568,0.0,1.99864027025,8.242e-23,0.0,0.0100479268724,7.048e-26,0.0,7.048e-26,1.93798342663e-06,1.24332372229e-06,2.84215960309e-06,1.34964818781e-06,3.49760837023e-06,1.86703848262e-06,3.08495453172e-06,1.85713309477e-06,2.01643487232e-06,0.967680663843,0.954001857203
2060,148135.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.154,3.257,1.163,5.623,3.678,1.346,0.0,0.791759786977,0.566005995412,0.182945699712,-0.138859026791,-0.00164149883462,-0.0359437611397,-0.315219767682,0.541847196195,0.203516625358,0.675530450905,0.328611857936,-0.0308750255589,0.521064023533,-0.537446819331,-0.14933720127,0.580268154365,0.2822715039,148135.0,148135.0,0.528539800253,0.347042915871,0.774730207293,0.133347002743,0.944721268206,0.299533474355,0.558201408818,0.353972919614,0.750409461144,2.78071976741e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.187,0.149,0.089,0.0,0.0,0.0,0.187,0.149,0.089,0.196,0.158,0.096,0.0,0.0,0.0,0.196,0.158,0.096,148135.0,0.01,0.001,0.0,1.22092911993e-11,1.51515774392e-11,5.22618685486e-11,3.09582400531e-31,0.0,0.87335,0.0,9.78548291494e-31,0.0,4.18293869263,0.0,3.73802910326,0.0,1.03518717022,1.852e-23,0.0,0.0100479268724,1.6e-26,0.0,1.6e-26,1.33112951966e-06,8.7402891832e-07,1.95116100662e-06,3.92497405247e-07,2.78071976741e-06,8.81655448197e-07,1.34714769018e-06,8.54268358178e-07,1.81101723553e-06,0.96655564802,0.952617628338
