Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb550,CLdb,CLdbs
4985,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.484,1.497,0.213,5.731,1.651,0.232,0.0,0.820458533017,0.349192154162,0.429824734744,-0.0792715185923,0.117810690579,-0.0897827874751,-0.345538632115,0.291825532634,0.455320415639,0.681964801734,0.339097761112,-0.0745353569566,0.44026626143,-0.436996303317,-0.458116737707,0.566149607943,0.281510224604,0.743787935478,0.287582589329,0.603386908502,0.596272513311,0.210376569986,0.774726266929,0.110490177846,0.865297639161,0.488929357129,3.29085056958e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.059,0.022,0.0,0.0,0.0,0.112,0.059,0.022,0.115,0.062,0.023,0.0,0.0,0.0,0.115,0.062,0.023,91895.0,0.01,0.001,1.92731043544e-11,2.11187533815e-11,5.22479468649e-11,2.6975654547e-31,0.0,0.96037,0.0,1.87808626023e-31,0.0,6.13998834541,0.0,3.37057089196,0.0,0.281469345414,6.136e-24,0.0,0.0033878632056,5.609e-27,0.0,5.609e-27,1.67271021554e-06,6.46746622305e-07,1.35696130259e-06,1.4574229113e-06,5.14207222794e-07,1.89360365638e-06,4.20209934987e-07,3.29085056958e-06,1.85946821137e-06,0.949365856373,0.955355392301,0.014282092218
4993,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.112,1.041,0.087,5.422,1.142,0.099,0.0,0.831406622972,0.376563501785,0.383027572418,-0.126797315954,-0.0646163743666,0.034422678761,-0.327879694019,0.483746131991,0.460328564842,0.667080228894,0.0200311215321,0.0377036804416,0.445703315217,-0.343513687693,-0.384155497727,0.730663059485,0.0219403902403,0.727629078781,0.169143674972,0.664790448885,0.050648544467,0.798765824983,0.599506365089,0.3557408504,0.421441242166,0.834167685036,2.35242528695e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.108,0.049,0.014,0.0,0.0,0.0,0.108,0.049,0.014,0.111,0.051,0.015,0.0,0.0,0.0,0.111,0.051,0.015,94522.0,0.01,0.001,2.93881193289e-13,8.44069801847e-12,4.91357582758e-11,1.55261855139e-34,0.0,0.894,0.0,5.46874067524e-32,0.0,0.234609364299,0.0,3.03702091992,0.0,5.36392155992,2.214e-26,0.0,0.0033878632056,2.007e-29,0.0,2.007e-29,4.00990315968e-07,9.32136684047e-08,3.66360471186e-07,1.49163763677e-07,2.35242528695e-06,1.76559122688e-06,9.28393340174e-07,1.09985468934e-06,2.17696596414e-06,0.9347323981,0.941062290141,0.0178783455019
4994,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.518,1.511,0.142,5.841,1.609,0.16,0.0,0.804324769927,0.376128246168,0.431038113279,-0.139032893717,0.0804065064628,-0.0542437364909,-0.296529397951,0.360269289714,0.471543062655,0.745150670954,0.0416123747182,-0.0469476397379,0.509887749222,-0.39678144378,-0.40391998237,0.644923589589,0.036015269288,0.748262922288,0.255281778521,0.612318391594,0.465678470919,0.457572112127,0.757476946135,0.329474816556,0.863752490692,0.381284644432,3.58816481406e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.059,0.018,0.0,0.0,0.0,0.112,0.059,0.018,0.116,0.061,0.019,0.0,0.0,0.0,0.116,0.061,0.019,94570.0,0.01,0.001,4.17316376512e-11,4.26071128017e-11,6.60309595951e-11,1.28832490454e-30,0.0,0.96652,0.0,7.39868574915e-31,0.0,0.724434328441,0.0,2.64953281194,0.0,3.57167055391,3.132e-23,0.0,0.0033878632056,2.605e-26,0.0,2.605e-26,2.52914236642e-06,8.62857081651e-07,2.06964736564e-06,1.58589754897e-06,1.55829083029e-06,2.57963575147e-06,1.36869063375e-06,3.58816481406e-06,1.58391687438e-06,0.950064200166,0.956003421695,0.0141903484107
4998,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.394,0.986,0.05,5.713,1.1,0.06,0.0,0.819112992604,0.494674669287,0.249309489211,-0.0545463739255,-0.138637471824,-0.0101528122656,-0.262099080637,0.525074254229,0.272319315191,0.201860617473,0.735249958562,-0.00838442195653,0.510082933599,-0.525736939323,-0.258614846647,0.166701062624,0.607186042136,0.741508903075,0.158448414839,0.651965218777,0.258011203973,0.664178479234,0.701638914505,0.278946372989,0.896804723259,0.343409681485,2.24063709167e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.048,0.011,0.0,0.0,0.0,0.111,0.048,0.011,0.114,0.05,0.012,0.0,0.0,0.0,0.114,0.05,0.012,95203.0,0.01,0.001,2.79257878651e-12,9.22014611365e-12,4.82093502257e-11,7.42013646873e-33,0.0,0.94439,0.0,6.38735095891e-32,0.0,0.0895473811143,0.0,3.23646523718,0.0,1.09730067307,1.47e-25,0.0,0.0033878632056,1.364e-28,0.0,1.364e-28,6.56014167849e-07,1.40179577854e-07,5.76794720452e-07,8.23941576981e-07,2.1210096893e-06,2.24063709167e-06,6.32242621037e-07,2.03264219827e-06,7.78351174764e-07,0.944665855482,0.95031474718,0.0148411620555
4999,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.399,0.938,0.069,5.676,1.041,0.085,0.0,0.837653651126,0.297636925566,0.434233807767,-0.13066871596,-0.0641506676266,-0.0272451898565,-0.323005444901,0.372658568679,0.573972176605,0.456075771896,0.467548504603,-0.0309974264241,0.438521039979,-0.301092886471,-0.404818312482,0.518887012997,0.531939782672,0.73326997912,0.147052074791,0.66384548279,0.531238238176,0.517489479152,0.670813366941,0.417503579762,0.844647072168,0.335055345224,7.44701602055e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.046,0.013,0.0,0.0,0.0,0.111,0.046,0.013,0.114,0.049,0.014,0.0,0.0,0.0,0.114,0.049,0.014,95700.0,0.01,0.001,2.58797873601e-10,2.5895434905e-10,2.63688823476e-10,1.44243678306e-29,0.0,0.94521,0.0,6.38037438039e-30,0.0,1.17032455492,0.0,2.64357654687,0.0,4.23874130638,9.4e-22,0.0,0.0033878632056,7.967e-25,0.0,7.967e-25,5.80158947971e-06,1.16346747361e-06,5.25230689757e-06,4.3502598156e-06,4.237672525e-06,5.49322737759e-06,3.68101180905e-06,7.44701602055e-06,2.95408888029e-06,0.945413086595,0.95103940092,0.0144214706482
5000,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.227,1.632,0.186,5.481,1.774,0.206,0.0,0.829549364487,0.447352664992,0.297293206397,0.103855275552,-0.112045866386,0.100486938665,-0.331857197283,0.472217021388,0.235694850334,0.541125588077,0.555351506648,0.079405686237,0.430483175794,-0.517880153466,-0.405895936712,0.42760232556,0.438843774861,0.734777701317,0.283953373153,0.616013158563,0.0557388787166,0.682885120675,0.728396244746,0.364000172467,0.929964520949,0.0516707288501,2.2961803465e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.061,0.021,0.0,0.0,0.0,0.109,0.061,0.021,0.112,0.064,0.022,0.0,0.0,0.0,0.112,0.064,0.022,96435.0,0.01,0.001,4.57409685278e-12,1.00150131823e-11,5.01250808278e-11,3.7102511892e-32,0.0,0.91448,0.0,8.51444680229e-32,0.0,0.804091523802,0.0,6.0903768884,0.0,5.20713300842,1.118e-24,0.0,0.0033878632056,9.477e-28,0.0,9.477e-28,1.07948444121e-06,4.17164603389e-07,9.05003811438e-07,1.75710018782e-07,2.15271207714e-06,2.2961803465e-06,8.2008174912e-07,2.09518288354e-06,1.16412641803e-07,0.940910376282,0.947843211314,0.0172436136698
5004,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.199,1.121,0.11,5.49,1.222,0.124,0.0,0.825270810348,0.544209189357,0.0287321543838,-0.135821562032,0.059088191707,-0.083812831593,-0.414306968031,0.568863279347,0.0854566364816,0.0825450295797,0.695415844143,-0.0835755696686,0.365059391392,-0.609565187597,0.0230832468742,0.0823113566183,0.69344722313,0.725629708074,0.225844669046,0.649965931587,0.609164213813,0.569028194954,0.552382000031,0.18558047926,0.757544110216,0.625848868973,3.00691519115e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.051,0.016,0.0,0.0,0.0,0.109,0.051,0.016,0.112,0.053,0.017,0.0,0.0,0.0,0.112,0.053,0.017,97448.0,0.01,0.001,2.45278065723e-11,2.60587665304e-11,5.49403590872e-11,2.3768845339e-31,0.0,0.90956,0.0,2.38150037953e-31,0.0,3.64589548345,0.0,2.86977402507,0.0,3.07278204721,1.017e-23,0.0,0.0033878632056,9.214e-27,0.0,9.214e-27,1.8518055638e-06,5.76355143734e-07,1.65871175753e-06,1.5676054383e-06,1.46432057683e-06,1.42148374385e-06,7.36623458282e-07,3.00691519115e-06,2.48417807768e-06,0.938756829803,0.944809397001,0.0168775470801
5005,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.419,1.194,0.096,5.692,1.314,0.105,0.0,0.82620265825,0.51034856523,0.178463803412,-0.141066945738,0.072002063581,-0.0934295930072,-0.399542450156,0.509106178237,0.242798353699,0.16488976076,0.697357847301,-0.088565282175,0.375742065741,-0.605744886964,-0.150426073132,0.156304953489,0.661050664306,0.743740205884,0.219196463973,0.631508841058,0.330975098433,0.793376986741,0.510889852245,0.260101701795,0.660540606224,0.704296253187,2.45783645049e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.052,0.015,0.0,0.0,0.0,0.111,0.052,0.015,0.114,0.055,0.016,0.0,0.0,0.0,0.114,0.055,0.016,97860.0,0.01,0.001,7.37238175019e-12,1.1581342749e-11,5.02800456914e-11,1.87042572746e-32,0.0,0.9489,0.0,6.00787406914e-34,0.0,2.92329837681,0.0,6.1300591445,0.0,2.64834703528,1.02e-24,0.0,0.0033878632056,7.931e-28,0.0,7.931e-28,1.06789373661e-06,3.14731581152e-07,9.06747182209e-07,7.49024912382e-07,1.79547987384e-06,1.15618736463e-06,9.07696783297e-07,2.30513902588e-06,2.45783645049e-06,0.946904098455,0.952381492496,0.014637233833
5006,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.225,0.812,0.039,5.55,0.889,0.044,0.0,0.802272069454,0.417018263419,0.395485292879,-0.157575472413,-0.0348804839365,-0.0786376493318,-0.40911243922,0.426458879763,0.482077314281,0.115816910788,0.631477523183,-0.0918057702066,0.417581560074,-0.408846574393,-0.297095803784,0.135210815534,0.737220413843,0.728273577782,0.0901243298345,0.679334380903,0.24294651679,0.71029933596,0.660645020654,0.55948785985,0.645647016867,0.519724219457,2.62348779325e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.043,0.009,0.0,0.0,0.0,0.109,0.043,0.009,0.113,0.045,0.01,0.0,0.0,0.0,0.113,0.045,0.01,98040.0,0.01,0.001,2.35849180559e-11,2.52271412526e-11,5.59375223182e-11,7.93330374972e-32,0.0,0.91407,0.0,1.0564575479e-32,0.0,3.17761235171,0.0,2.84988615242,0.0,1.55940571073,9.597e-24,0.0,0.0033878632056,7.758e-27,0.0,7.758e-27,1.83124522236e-06,2.26617789609e-07,1.70818752371e-06,8.97322000659e-07,2.62348779325e-06,2.44008977569e-06,1.53769569876e-06,1.77449541268e-06,1.42840936176e-06,0.939485738,0.945431600229,0.0157426057186
5011,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.534,1.673,0.202,5.818,1.79,0.225,0.0,0.836031565468,0.510697332617,0.123951985282,0.0296566857495,-0.154905914457,0.0908815720835,-0.386461425883,0.617896327189,0.091184201065,0.655612790025,0.14983172574,0.0977148454042,0.365911378189,-0.543711280464,-0.195171088078,0.704907507139,0.161097388411,0.745547825259,0.28700686354,0.601486076757,0.300652792149,0.786044501066,0.540131410786,0.58981529064,0.546856520188,0.594193461135,5.64729654532e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.113,0.062,0.022,0.0,0.0,0.0,0.113,0.062,0.022,0.115,0.064,0.023,0.0,0.0,0.0,0.115,0.064,0.023,99246.0,0.01,0.001,1.96961832982e-10,1.97163175868e-10,2.03075192716e-10,2.61262229339e-29,0.0,0.96939,0.0,1.31369630064e-29,0.0,0.702382656018,0.0,2.60888031134,0.0,1.53238141431,5.484e-22,0.0,0.0033878632056,5.004e-25,0.0,5.004e-25,5.15524192511e-06,1.98456727468e-06,4.15909769329e-06,2.16002461965e-06,5.64729654532e-06,3.88054651615e-06,4.53082452264e-06,4.20082519282e-06,4.56445661485e-06,0.951787427748,0.95762619703,0.013906828364
5012,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.497,0.779,0.053,5.782,0.876,0.055,0.0,0.838396341953,0.316561306558,0.420189675127,0.0295811380392,-0.139449296088,0.0771474157006,-0.302050508416,0.392468383995,0.440493973411,0.536965760051,0.516154207676,0.0675201173331,0.441980060831,-0.333837206435,-0.513532786352,0.469957299195,0.451742839962,0.733172977537,0.0671928195179,0.676714496679,0.528793442889,0.622551679881,0.576894184955,0.41833517214,0.782159613082,0.461759703108,6.15243659238e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.042,0.011,0.0,0.0,0.0,0.112,0.042,0.011,0.115,0.045,0.011,0.0,0.0,0.0,0.115,0.045,0.011,99259.0,0.01,0.001,2.02624368096e-10,2.02814764943e-10,2.08538224835e-10,1.93452993286e-30,0.0,0.96283,0.0,1.44751517732e-30,0.0,1.12067323042,0.0,2.57020386147,0.0,2.9312171587,5.815e-22,0.0,0.0033878632056,4.535e-25,0.0,4.535e-25,5.14395068471e-06,4.71425653368e-07,4.74783728424e-06,3.81179545776e-06,4.4876495681e-06,4.15852855854e-06,3.2906079244e-06,6.15243659238e-06,3.63218356813e-06,0.949170833663,0.954311621771,0.0129922960117
5017,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.628,1.256,0.112,5.91,1.378,0.142,0.0,0.7820306215,0.60290072047,0.0553707174508,-0.12206221676,0.0835088449339,-0.0823381951473,-0.427385678288,0.469358874626,0.107119603634,0.140274158291,0.747738391055,-0.0683929093932,0.440808825451,-0.633756351795,-0.00503277186947,0.116516493725,0.621096976169,0.74960004843,0.233998505954,0.61914817823,0.264893125141,0.791083126373,0.551379288168,0.562861214104,0.587918727766,0.580980914661,3.34278104545e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.054,0.016,0.0,0.0,0.0,0.114,0.054,0.016,0.116,0.056,0.018,0.0,0.0,0.0,0.116,0.056,0.018,100998.0,0.01,0.001,5.87367980435e-11,5.93729033155e-11,7.69280268914e-11,1.68978713685e-30,0.0,0.9862,0.0,6.32012064048e-31,0.0,2.85721032439,0.0,5.99362089004,0.0,5.3547811119,5.054e-23,0.0,0.0033878632056,3.989e-26,0.0,3.989e-26,2.85527732125e-06,8.91316147403e-07,2.35837731801e-06,1.11932575512e-06,3.34278104545e-06,2.32989451031e-06,2.48428618361e-06,2.59488189251e-06,2.56426064378e-06,0.953526397658,0.958587708296,0.0127755315686
5024,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.394,1.442,0.172,5.727,1.57,0.193,0.0,0.829675817708,0.402837689483,0.353202764896,-0.0700508391837,-0.140358541752,-0.017561671537,-0.237103229796,0.43601168234,0.397371154342,0.221781350653,0.739105308583,-0.0140277915125,0.504890982975,-0.460164035708,-0.391418754792,0.177152985795,0.590377467929,0.745475465277,0.269067975466,0.609810425663,0.638894114242,0.179132683912,0.748148242223,0.164113883576,0.9449762506,0.282995616609,6.39600949548e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.057,0.02,0.0,0.0,0.0,0.111,0.057,0.02,0.115,0.06,0.021,0.0,0.0,0.0,0.115,0.06,0.021,103415.0,0.01,0.001,1.47017339212e-10,1.47276146747e-10,1.55528699146e-10,1.23333236718e-29,0.0,0.94439,0.0,9.2029554109e-30,0.0,1.1138159925,0.0,5.76329098425,0.0,2.85928842066,3.098e-22,0.0,0.0033878632056,2.753e-25,0.0,2.753e-25,4.46899183474e-06,1.61301429941e-06,3.65570423168e-06,3.92759309599e-06,1.10121579917e-06,4.59923139911e-06,1.11079400887e-06,6.39600949548e-06,1.91543718677e-06,0.945708289217,0.952064977629,0.0153172923735
5030,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.149,0.965,0.062,5.445,1.077,0.069,0.0,0.824435313123,0.328593050988,0.431923519772,-0.0168630843042,-0.159658168514,0.0371967130677,-0.327402023663,0.428141577001,0.522335482218,0.335318994799,0.568195323128,0.0413893024495,0.458276837246,-0.280194183488,-0.41330416585,0.373114131551,0.632238876497,0.736098458838,0.14589177487,0.66096493774,0.165622577395,0.497165081336,0.851701851446,0.293194602785,0.935291707746,0.198157377656,2.50662236875e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.047,0.012,0.0,0.0,0.0,0.109,0.047,0.012,0.112,0.05,0.013,0.0,0.0,0.0,0.112,0.05,0.013,104298.0,0.01,0.001,1.11401979216e-11,1.43447253083e-11,4.98740121708e-11,6.23182457722e-32,0.0,0.90055,0.0,7.49333059535e-32,0.0,4.19344894539,0.0,3.52678213801,0.0,2.20638198984,4.854e-24,0.0,0.0033878632056,4.253e-27,0.0,4.253e-27,1.56116863579e-06,3.09417388954e-07,1.4018202562e-06,4.79229006688e-07,1.43854739997e-06,2.46439971339e-06,7.85774260213e-07,2.50662236875e-06,5.31070372217e-07,0.935420347629,0.941803745369,0.0174205354596
5031,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.156,1.55,0.197,5.461,1.706,0.215,0.0,0.794726383204,0.0200927749974,0.586923125031,0.0566627593223,-0.14253712935,0.0695439121372,-0.375874377047,0.0723769835836,0.61216957905,0.368271779119,0.581608091761,0.0716179982723,0.466007441065,0.0350369123738,-0.523354487132,0.379255161669,0.598954042572,0.729513956575,0.307130696968,0.611130200647,0.520260539272,0.500913400826,0.691675311219,0.13676898953,0.887813068018,0.43941119667,3.04105569182e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.06,0.021,0.0,0.0,0.0,0.109,0.06,0.021,0.112,0.063,0.022,0.0,0.0,0.0,0.112,0.063,0.022,104385.0,0.01,0.001,3.64076566032e-11,3.75035724084e-11,6.11165696521e-11,9.33365669092e-31,0.0,0.90178,0.0,1.25575549492e-30,0.0,0.307147200341,0.0,3.57706323455,0.0,4.39678777635,2.323e-23,0.0,0.0033878632056,2.149e-26,0.0,2.149e-26,2.28880265467e-06,9.63602612692e-07,1.91738130982e-06,1.95192935514e-06,1.87934217118e-06,2.59504852335e-06,4.68479378214e-07,3.04105569182e-06,1.5051298171e-06,0.937596681217,0.944815360286,0.0180589107735
5033,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.525,1.511,0.232,5.825,1.651,0.261,0.0,0.786436028628,0.596234844225,0.0442512084556,-0.0512374420946,0.1464204169,-0.0822274979016,-0.46020871183,0.570720351585,0.105041576408,0.584694279804,0.320661389664,-0.0898742193594,0.393557591357,-0.552297813194,0.0275229746885,0.639067748652,0.350481199236,0.74078543925,0.301201921442,0.600428459947,0.503287318568,0.306478464091,0.807943578486,0.214927825329,0.82667888066,0.520007748183,2.99721916913e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.113,0.059,0.023,0.0,0.0,0.0,0.113,0.059,0.023,0.116,0.062,0.024,0.0,0.0,0.0,0.116,0.062,0.024,104549.0,0.01,0.001,1.93372555352e-11,2.12056729253e-11,5.20325331005e-11,3.32499811157e-31,0.0,0.96775,0.0,1.52608428442e-31,0.0,5.87503427526,0.0,3.40207093891,0.0,3.61925099513,6.596e-24,0.0,0.0033878632056,6.061e-27,0.0,6.061e-27,1.6963332475e-06,6.89725805178e-07,1.37492815785e-06,1.32087813838e-06,8.04353076594e-07,2.12044883805e-06,7.7924550043e-07,2.99721916913e-06,1.88534777822e-06,0.95096567233,0.956767184398,0.0138134300129
5036,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.174,1.247,0.135,5.433,1.343,0.149,0.0,0.813614313372,0.53182946332,0.18408403113,0.063545486343,0.13139334713,-0.00299777999595,-0.510981253153,0.540398448123,0.189244351043,0.301171530195,0.56598672644,-0.00352286667701,0.277323837289,-0.564174510396,-0.192701079685,0.353924287046,0.665124118814,0.731828746035,0.232422831279,0.640629623088,0.436120932919,0.394848973757,0.808636395293,0.360743403359,0.892095342534,0.272084723502,3.49635510109e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.053,0.018,0.0,0.0,0.0,0.109,0.053,0.018,0.112,0.055,0.018,0.0,0.0,0.0,0.112,0.055,0.018,105783.0,0.01,0.001,4.0485222555e-11,4.14356183367e-11,6.50566464113e-11,1.1012380726e-30,0.0,0.90506,0.0,5.26068383341e-31,0.0,3.24581761622,0.0,5.71581834862,0.0,0.684248842793,3.151e-23,0.0,0.0033878632056,2.396e-26,0.0,2.396e-26,2.47711377186e-06,7.86711097884e-07,2.16842050905e-06,1.53057779873e-06,1.38573278067e-06,2.8379305382e-06,1.41384780122e-06,3.49635510109e-06,1.06637123364e-06,0.93654628482,0.943536812606,0.0176928239847
5037,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.02,1.605,0.252,5.3,1.731,0.273,0.0,0.788077968268,0.0710672098719,0.591425910106,-0.155206972329,-0.0029590890093,-0.0622414861603,-0.391439585477,0.0287659191599,0.633729395727,0.430841457264,0.504813096018,-0.0686250051125,0.465966493351,-0.109951775824,-0.480244756782,0.475028779539,0.556586987751,0.723420025108,0.298070084601,0.622750103926,0.160906573722,0.639102599621,0.752101683079,0.0944603723278,0.949544030314,0.299070848722,2.50843375223e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.107,0.061,0.024,0.0,0.0,0.0,0.107,0.061,0.024,0.11,0.063,0.025,0.0,0.0,0.0,0.11,0.063,0.025,106311.0,0.01,0.001,1.62847102921e-12,8.60870542324e-12,4.80870639455e-11,2.30100096605e-32,0.0,0.87761,0.0,6.6749881403e-32,0.0,4.13514581127,0.0,0.169521023294,0.0,4.43694782503,8.273e-25,0.0,0.0033878632056,7.125e-28,0.0,7.125e-28,9.85778360924e-07,4.06169347323e-07,8.48599092376e-07,5.36660786116e-07,2.13155557034e-06,2.50843375223e-06,1.38539020282e-07,1.39263583694e-06,4.386281925e-07,0.933010216111,0.94073614618,0.0195254151142
5038,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.445,1.536,0.183,5.722,1.664,0.204,0.0,0.8334970678,0.40929397037,0.344549856696,0.0133751530494,0.137359329202,-0.0695290052532,-0.398507472355,0.349998397155,0.352971885683,0.637389174088,0.42779027872,-0.056686152133,0.372057562792,-0.545304642365,-0.411483485685,0.519655639524,0.34877220999,0.744943436562,0.277071205045,0.606869692486,0.613321606653,0.0233252901347,0.789488782475,0.195755822788,0.953133299666,0.230687171103,4.81464866503e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.059,0.021,0.0,0.0,0.0,0.112,0.059,0.021,0.115,0.062,0.022,0.0,0.0,0.0,0.115,0.062,0.022,106323.0,0.01,0.001,7.3969300994e-11,7.44996116688e-11,8.96251944862e-11,3.56691666841e-30,0.0,0.9534,0.0,2.34593563447e-30,0.0,6.09603163713,0.0,3.54066828969,0.0,0.413903081814,8.103e-23,0.0,0.0033878632056,7.396e-26,0.0,7.396e-26,3.19379366847e-06,1.18788651186e-06,2.60183053681e-06,2.71534308784e-06,1.03267461397e-07,3.4952835269e-06,9.88839138438e-07,4.81464866503e-06,1.1652910257e-06,0.948081992585,0.954222688019,0.0148058664813
